Code,Name,Longitude,Latitude,Logger,Date,CHL_QA_AVG,NTU_QA_AVG
WHI6,OConnell River mouth,148.735083,-20.576217,6703,14/06/2021,0.407,1.874
WHI6,OConnell River mouth,148.735083,-20.576217,6703,15/06/2021,0.366,1.877
WHI6,OConnell River mouth,148.735083,-20.576217,6703,16/06/2021,0.337,1.737
WHI6,OConnell River mouth,148.735083,-20.576217,6703,17/06/2021,0.33,1.846
WHI6,OConnell River mouth,148.735083,-20.576217,6703,18/06/2021,0.297,1.913
WHI6,OConnell River mouth,148.735083,-20.576217,6703,19/06/2021,0.367,2.408
WHI6,OConnell River mouth,148.735083,-20.576217,6703,20/06/2021,0.33,2.223
WHI6,OConnell River mouth,148.735083,-20.576217,6703,21/06/2021,0.309,1.991
WHI6,OConnell River mouth,148.735083,-20.576217,6703,22/06/2021,0.351,2.498
WHI6,OConnell River mouth,148.735083,-20.576217,6703,23/06/2021,0.384,2.626
WHI6,OConnell River mouth,148.735083,-20.576217,6703,24/06/2021,0.377,2.528
WHI6,OConnell River mouth,148.735083,-20.576217,6703,25/06/2021,0.363,2.249
WHI6,OConnell River mouth,148.735083,-20.576217,6703,26/06/2021,0.361,2.494
WHI6,OConnell River mouth,148.735083,-20.576217,6703,27/06/2021,0.399,3.792
WHI6,OConnell River mouth,148.735083,-20.576217,6703,28/06/2021,0.501,5.933
WHI6,OConnell River mouth,148.735083,-20.576217,6703,29/06/2021,0.626,9.114
WHI6,OConnell River mouth,148.735083,-20.576217,6703,30/06/2021,0.727,9.751
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,1/07/2020,0.989,2.272
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,2/07/2020,0.958,1.924
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,3/07/2020,0.964,2.021
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,4/07/2020,1.05,2.424
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,5/07/2020,1.112,4.144
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,6/07/2020,0.982,3.284
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,7/07/2020,0.854,3.37
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,8/07/2020,0.735,2.59
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,9/07/2020,0.674,3.008
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,10/07/2020,0.632,1.422
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,11/07/2020,0.652,0.838
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,12/07/2020,0.662,0.59
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,13/07/2020,0.73,0.583
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,14/07/2020,0.745,0.652
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,15/07/2020,0.715,0.671
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,16/07/2020,0.609,0.702
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,17/07/2020,0.553,0.774
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,18/07/2020,0.532,0.769
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,19/07/2020,0.625,0.993
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,20/07/2020,0.756,1.29
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,21/07/2020,0.866,2.021
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,22/07/2020,1.001,3.272
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,23/07/2020,0.903,2.679
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,24/07/2020,0.819,1.782
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,25/07/2020,0.703,1.238
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,26/07/2020,0.65,0.923
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,27/07/2020,0.676,0.808
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,28/07/2020,0.701,0.853
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,29/07/2020,0.682,0.903
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,30/07/2020,0.684,1.353
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,31/07/2020,0.671,1.953
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,1/08/2020,0.752,4.482
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,2/08/2020,0.813,6.128
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,3/08/2020,0.817,5.125
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,4/08/2020,0.763,3.196
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,5/08/2020,0.82,2.503
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,6/08/2020,0.892,2.372
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,7/08/2020,0.93,2.228
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,8/08/2020,0.941,1.674
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,9/08/2020,0.956,1.273
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,10/08/2020,0.939,1.062
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,11/08/2020,0.737,0.742
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,12/08/2020,0.517,0.625
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,13/08/2020,0.413,0.803
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,14/08/2020,0.352,0.838
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,15/08/2020,0.362,0.838
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,16/08/2020,0.386,1.097
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,17/08/2020,0.481,1.635
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,18/08/2020,0.62,2.734
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,19/08/2020,0.717,3.551
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,20/08/2020,0.754,3.49
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,21/08/2020,0.804,3.604
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,22/08/2020,0.789,2.919
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,23/08/2020,0.809,3.384
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,24/08/2020,0.804,3.244
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,25/08/2020,0.767,2.566
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,26/08/2020,0.762,3.096
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,27/08/2020,0.704,3.769
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,28/08/2020,0.713,5.498
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,29/08/2020,0.919,7.546
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,30/08/2020,1.034,7.709
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,31/08/2020,0.954,5.415
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,1/09/2020,0.919,4.385
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,2/09/2020,0.937,5.795
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,3/09/2020,0.893,5.248
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,4/09/2020,0.882,4.945
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,5/09/2020,0.841,3.814
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,6/09/2020,0.842,3.477
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,7/09/2020,0.859,3.507
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,8/09/2020,0.894,5.331
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,9/09/2020,0.683,4.069
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,10/09/2020,0.759,2.453
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,11/09/2020,0.907,2.244
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,12/09/2020,0.866,4.13
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,13/09/2020,0.828,3.845
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,14/09/2020,0.75,3.794
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,15/09/2020,0.831,5.161
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,16/09/2020,0.919,5.946
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,17/09/2020,0.924,4.284
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,18/09/2020,0.862,4.649
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,19/09/2020,0.837,4.4
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,20/09/2020,0.784,3.484
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,21/09/2020,0.86,2.605
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,22/09/2020,0.983,2.107
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,23/09/2020,1.043,1.565
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,24/09/2020,1.057,1.182
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,25/09/2020,1.112,1.132
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,26/09/2020,1.088,1.657
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,27/09/2020,1.028,2.319
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,28/09/2020,0.907,3.345
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,29/09/2020,0.8,3.537
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,30/09/2020,0.832,3.676
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,1/10/2020,0.837,2.566
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,2/10/2020,0.903,3.451
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,3/10/2020,0.971,4.787
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,4/10/2020,0.915,4.539
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,5/10/2020,0.804,3.05
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,6/10/2020,0.762,2.07
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,7/10/2020,0.778,1.386
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,8/10/2020,0.837,1.891
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,837,8/10/2020,0.742,1.389
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,9/10/2020,0.705,1.583
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,10/10/2020,0.724,1.83
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,11/10/2020,0.728,1.961
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,12/10/2020,0.73,3.003
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,13/10/2020,0.741,4.617
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,14/10/2020,0.799,6.193
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,15/10/2020,0.951,12.464
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,16/10/2020,0.865,12.129
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,17/10/2020,0.789,12.072
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,18/10/2020,0.724,9.25
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,19/10/2020,0.729,8.525
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,20/10/2020,0.75,6.778
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,21/10/2020,0.787,5.644
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,22/10/2020,0.877,3.812
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,23/10/2020,0.889,2.794
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,24/10/2020,0.785,2.791
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,25/10/2020,0.733,3.251
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,26/10/2020,0.74,3.83
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,27/10/2020,0.762,3.636
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,28/10/2020,0.807,5.477
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,29/10/2020,0.756,5.019
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,30/10/2020,0.738,5.332
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,31/10/2020,0.721,5.267
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,1/11/2020,0.744,4.978
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,2/11/2020,0.77,5.031
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,3/11/2020,0.845,9.362
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,4/11/2020,0.664,5.345
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,5/11/2020,0.601,2.869
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,6/11/2020,0.563,2.217
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,7/11/2020,0.463,1.966
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,8/11/2020,0.57,6.4
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,9/11/2020,0.642,5.699
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,10/11/2020,0.784,9.142
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,11/11/2020,0.925,9.331
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,12/11/2020,0.924,8.731
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,13/11/2020,0.833,9.297
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,14/11/2020,0.797,9.576
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,15/11/2020,0.813,11.678
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,16/11/2020,0.85,11.698
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,17/11/2020,0.841,9.609
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,18/11/2020,0.908,10.97
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,19/11/2020,0.859,8.371
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,20/11/2020,0.711,6.592
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,21/11/2020,0.542,3.934
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,22/11/2020,0.539,3.395
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,23/11/2020,0.473,3.125
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,24/11/2020,0.496,2.574
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,25/11/2020,0.572,2.484
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,26/11/2020,0.685,3.167
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,27/11/2020,0.67,3.774
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,28/11/2020,0.622,5.503
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,29/11/2020,0.579,3.9
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,30/11/2020,0.592,3.088
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,1/12/2020,0.656,2.795
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,2/12/2020,0.678,3.058
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,3/12/2020,0.609,2.996
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,4/12/2020,0.478,2.146
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,5/12/2020,0.358,1.186
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,6/12/2020,0.284,0.99
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,7/12/2020,0.302,1.234
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,8/12/2020,0.338,1.474
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,9/12/2020,0.378,2.231
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,10/12/2020,0.384,2.388
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,11/12/2020,0.463,4.121
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,12/12/2020,0.625,7.801
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,13/12/2020,0.719,13.335
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,14/12/2020,0.702,13.255
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,15/12/2020,0.624,5.571
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,16/12/2020,0.697,5.932
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,17/12/2020,0.748,5.504
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,18/12/2020,0.824,3.942
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,19/12/2020,0.869,3.641
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,20/12/2020,0.768,2.467
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,21/12/2020,0.523,1.952
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,22/12/2020,0.358,1.384
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,23/12/2020,0.319,1.381
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,24/12/2020,0.387,1.59
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,25/12/2020,0.514,5.217
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,26/12/2020,0.598,7.573
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,27/12/2020,0.663,6.645
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,28/12/2020,0.714,4.821
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,29/12/2020,0.634,4.012
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,30/12/2020,0.6,4.285
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,31/12/2020,0.641,6.018
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,1/01/2021,0.588,6.22
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,2/01/2021,0.576,5.849
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,3/01/2021,0.635,2.852
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,4/01/2021,0.656,2.679
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,5/01/2021,0.68,1.858
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,6/01/2021,0.727,1.81
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,7/01/2021,0.748,2.115
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,8/01/2021,0.771,2.067
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,9/01/2021,0.957,7.866
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,10/01/2021,0.952,11.39
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,11/01/2021,1.264,10.099
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,12/01/2021,1.268,7.724
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,13/01/2021,1.106,7.473
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,14/01/2021,1.359,5.638
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,15/01/2021,1.39,3.476
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,16/01/2021,1.034,3.133
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,17/01/2021,0.897,3.128
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,18/01/2021,1.094,1.978
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,19/01/2021,0.956,1.742
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,20/01/2021,0.891,2.176
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,21/01/2021,0.983,2.035
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,22/01/2021,0.687,1.395
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,23/01/2021,0.746,1.778
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,24/01/2021,0.609,1.757
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,25/01/2021,0.543,1.542
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,26/01/2021,0.625,2.036
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,27/01/2021,0.648,1.733
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,28/01/2021,0.791,2.212
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,29/01/2021,1.024,3.991
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,30/01/2021,0.968,2.787
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,31/01/2021,0.784,3.062
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,1/02/2021,0.704,2.612
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,2/02/2021,0.583,1.52
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,3/02/2021,0.638,1.523
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,4/02/2021,0.773,1.507
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,5/02/2021,0.552,1.172
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,6/02/2021,0.642,1.284
WHI7,Repulse Islands dive mooring,148.86123,-20.57793,825,7/02/2021,0.727,2.052
